"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",5847,"Brauerei Maisach - Bräustüberl Maisach",1065364637,4,4,4.5,"Dunkelweizen",4,4,"Maisacher Dunkel Weizen",NA,13230
"2",5847,"Brauerei Maisach - Bräustüberl Maisach",1065113850,4,4,4,"German Pilsener",4,4.5,"Maisacher Pils",4.8,13139
"3",5847,"Brauerei Maisach - Bräustüberl Maisach",1065120274,4,4,4,"Hefeweizen",4,4,"Maisacher Sedlmayr Weizen",5.5,13141
